GPT_Answer_ID|Prompt_ID_Nummer|Prompt_Category|Prompt_Level|Prompt_Language|Prompt_GPT_Model|Prompt_Temperature|Prompt_Run|Actual_Result_RowCount|Desired_Result_RowCount|Actual_Result_ColumnCount|Desired_Result_ColumnCount|EvaluationStatus_1|EvaluationStatus_2|ErrorMessage|ExceptionMessage|Comment
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_5|4|CT|Low|EN|GPT35Turbo|"0.4"|5|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_6|4|CT|Low|EN|GPT35Turbo|"0.4"|6|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_7|4|CT|Low|EN|GPT35Turbo|"0.4"|7|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_8|4|CT|Low|EN|GPT35Turbo|"0.4"|8|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_9|4|CT|Low|EN|GPT35Turbo|"0.4"|9|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_1|4|CT|Low|EN|GPT35Turbo|"0.6"|1|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_10|4|CT|Low|EN|GPT35Turbo|"0.6"|10|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_2|4|CT|Low|EN|GPT35Turbo|"0.6"|2|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_3|4|CT|Low|EN|GPT35Turbo|"0.6"|3|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_4|4|CT|Low|EN|GPT35Turbo|"0.6"|4|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_5|4|CT|Low|EN|GPT35Turbo|"0.6"|5|||||Failed|Syntax Error|Query (1, 140) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_6|4|CT|Low|EN|GPT35Turbo|"0.6"|6|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_7|4|CT|Low|EN|GPT35Turbo|"0.6"|7|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_8|4|CT|Low|EN|GPT35Turbo|"0.6"|8|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_9|4|CT|Low|EN|GPT35Turbo|"0.6"|9|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_1|4|CT|Low|EN|GPT35Turbo|"0.8"|1|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_10|4|CT|Low|EN|GPT35Turbo|"0.8"|10|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_2|4|CT|Low|EN|GPT35Turbo|"0.8"|2|||||Failed|Syntax Error|Query (1, 140) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_3|4|CT|Low|EN|GPT35Turbo|"0.8"|3|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_4|4|CT|Low|EN|GPT35Turbo|"0.8"|4|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_5|4|CT|Low|EN|GPT35Turbo|"0.8"|5|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_6|4|CT|Low|EN|GPT35Turbo|"0.8"|6|||||Failed|Syntax Error|Query (1, 140) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_7|4|CT|Low|EN|GPT35Turbo|"0.8"|7|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_8|4|CT|Low|EN|GPT35Turbo|"0.8"|8|||||Failed|Syntax Error|Query (1, 140) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_9|4|CT|Low|EN|GPT35Turbo|"0.8"|9|9|9|2|2|Successful|Successful|||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_1|5|CT|Low|EN|GPT35Turbo|"0.2"|1|||||Failed|Syntax Error|Query (1, 191) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_10|5|CT|Low|EN|GPT35Turbo|"0.2"|10|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_2|5|CT|Low|EN|GPT35Turbo|"0.2"|2|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_3|5|CT|Low|EN|GPT35Turbo|"0.2"|3|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_4|5|CT|Low|EN|GPT35Turbo|"0.2"|4|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_5|5|CT|Low|EN|GPT35Turbo|"0.2"|5|||||Failed|Syntax Error|Query (1, 191) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_6|5|CT|Low|EN|GPT35Turbo|"0.2"|6|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_7|5|CT|Low|EN|GPT35Turbo|"0.2"|7|||||Failed|Syntax Error|Query (1, 191) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_8|5|CT|Low|EN|GPT35Turbo|"0.2"|8|||||Failed|Syntax Error|Query (1, 191) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_9|5|CT|Low|EN|GPT35Turbo|"0.2"|9|||||Failed|Syntax Error|Query (1, 156) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_1|5|CT|Low|EN|GPT35Turbo|"0.4"|1|89|89|3|3|Successful|Successful|||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_10|5|CT|Low|EN|GPT35Turbo|"0.4"|10|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_2|5|CT|Low|EN|GPT35Turbo|"0.4"|2|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_3|5|CT|Low|EN|GPT35Turbo|"0.4"|3|||||Failed|Syntax Error|Query (1, 191) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_4|5|CT|Low|EN|GPT35Turbo|"0.4"|4|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_5|5|CT|Low|EN|GPT35Turbo|"0.4"|5|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_6|5|CT|Low|EN|GPT35Turbo|"0.4"|6|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_7|5|CT|Low|EN|GPT35Turbo|"0.4"|7|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_8|5|CT|Low|EN|GPT35Turbo|"0.4"|8|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_9|5|CT|Low|EN|GPT35Turbo|"0.4"|9|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_1|5|CT|Low|EN|GPT35Turbo|"0.6"|1|||||Failed|Syntax Error|Query (1, 156) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_10|5|CT|Low|EN|GPT35Turbo|"0.6"|10|||||Failed|Syntax Error|Query (1, 176) Die Spalte "Customers[ContactName]" ist entweder nicht vorhanden oder weist keine Beziehung zu einer Tabelle auf, die im aktuellen Kontext verfügbar ist.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_2|5|CT|Low|EN|GPT35Turbo|"0.6"|2|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_3|5|CT|Low|EN|GPT35Turbo|"0.6"|3|||||Failed|Syntax Error|Query (1, 191) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_4|5|CT|Low|EN|GPT35Turbo|"0.6"|4|||||Failed|Syntax Error|Query (1, 140) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_5|5|CT|Low|EN|GPT35Turbo|"0.6"|5|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_6|5|CT|Low|EN|GPT35Turbo|"0.6"|6|||||Failed|Syntax Error|Query (1, 156) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_7|5|CT|Low|EN|GPT35Turbo|"0.6"|7|89|89|3|3|Successful|Successful|||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_8|5|CT|Low|EN|GPT35Turbo|"0.6"|8|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_9|5|CT|Low|EN|GPT35Turbo|"0.6"|9|89|89|3|3|Successful|Successful|||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_1|5|CT|Low|EN|GPT35Turbo|"0.8"|1|89|89|3|3|Successful|Successful|||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_10|5|CT|Low|EN|GPT35Turbo|"0.8"|10|||||Failed|Syntax Error|Query (1, 191) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_2|5|CT|Low|EN|GPT35Turbo|"0.8"|2|89|89|3|3|Successful|Successful|||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_3|5|CT|Low|EN|GPT35Turbo|"0.8"|3|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_4|5|CT|Low|EN|GPT35Turbo|"0.8"|4|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_5|5|CT|Low|EN|GPT35Turbo|"0.8"|5|||||Failed|Syntax Error|Query (1, 168) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_6|5|CT|Low|EN|GPT35Turbo|"0.8"|6|89|89|4|3|Failed|Semantic Error|||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_7|5|CT|Low|EN|GPT35Turbo|"0.8"|7|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_8|5|CT|Low|EN|GPT35Turbo|"0.8"|8|||||Failed|Syntax Error|Query (1, 191) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_5_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_9|5|CT|Low|EN|GPT35Turbo|"0.8"|9|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_1|6|CT|Medium|EN|GPT35Turbo|"0.2"|1|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_10|6|CT|Medium|EN|GPT35Turbo|"0.2"|10|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_2|6|CT|Medium|EN|GPT35Turbo|"0.2"|2|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_3|6|CT|Medium|EN|GPT35Turbo|"0.2"|3|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_4|6|CT|Medium|EN|GPT35Turbo|"0.2"|4|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_5|6|CT|Medium|EN|GPT35Turbo|"0.2"|5|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_6|6|CT|Medium|EN|GPT35Turbo|"0.2"|6|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_7|6|CT|Medium|EN|GPT35Turbo|"0.2"|7|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_8|6|CT|Medium|EN|GPT35Turbo|"0.2"|8|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_9|6|CT|Medium|EN|GPT35Turbo|"0.2"|9|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_1|6|CT|Medium|EN|GPT35Turbo|"0.4"|1|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_10|6|CT|Medium|EN|GPT35Turbo|"0.4"|10|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_2|6|CT|Medium|EN|GPT35Turbo|"0.4"|2|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_3|6|CT|Medium|EN|GPT35Turbo|"0.4"|3|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_4|6|CT|Medium|EN|GPT35Turbo|"0.4"|4|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_5|6|CT|Medium|EN|GPT35Turbo|"0.4"|5|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_6|6|CT|Medium|EN|GPT35Turbo|"0.4"|6|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_7|6|CT|Medium|EN|GPT35Turbo|"0.4"|7|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_8|6|CT|Medium|EN|GPT35Turbo|"0.4"|8|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_9|6|CT|Medium|EN|GPT35Turbo|"0.4"|9|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.6_Response_1|6|CT|Medium|EN|GPT35Turbo|"0.6"|1|77|77|13|3|Failed|Semantic Error|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.6_Response_10|6|CT|Medium|EN|GPT35Turbo|"0.6"|10|77|77|13|3|Failed|Semantic Error|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.6_Response_2|6|CT|Medium|EN|GPT35Turbo|"0.6"|2|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.6_Response_3|6|CT|Medium|EN|GPT35Turbo|"0.6"|3|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.6_Response_4|6|CT|Medium|EN|GPT35Turbo|"0.6"|4|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.6_Response_5|6|CT|Medium|EN|GPT35Turbo|"0.6"|5|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.6_Response_6|6|CT|Medium|EN|GPT35Turbo|"0.6"|6|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.6_Response_7|6|CT|Medium|EN|GPT35Turbo|"0.6"|7|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.6_Response_8|6|CT|Medium|EN|GPT35Turbo|"0.6"|8|77|77|13|3|Failed|Semantic Error|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.6_Response_9|6|CT|Medium|EN|GPT35Turbo|"0.6"|9|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.8_Response_1|6|CT|Medium|EN|GPT35Turbo|"0.8"|1|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.8_Response_10|6|CT|Medium|EN|GPT35Turbo|"0.8"|10|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.8_Response_2|6|CT|Medium|EN|GPT35Turbo|"0.8"|2|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.8_Response_3|6|CT|Medium|EN|GPT35Turbo|"0.8"|3|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.8_Response_4|6|CT|Medium|EN|GPT35Turbo|"0.8"|4|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.8_Response_5|6|CT|Medium|EN|GPT35Turbo|"0.8"|5|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.8_Response_6|6|CT|Medium|EN|GPT35Turbo|"0.8"|6|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.8_Response_7|6|CT|Medium|EN|GPT35Turbo|"0.8"|7|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.8_Response_8|6|CT|Medium|EN|GPT35Turbo|"0.8"|8|77|77|3|3|Successful|Successful|||
Prompt_6_CT_Medium_EN_GPT35Turbo_Temp_0.8_Response_9|6|CT|Medium|EN|GPT35Turbo|"0.8"|9|77|77|3|3|Successful|Successful|||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_1|7|CT|Medium|EN|GPT35Turbo|"0.2"|1|1156|1156|3|3|Successful|Successful|||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_10|7|CT|Medium|EN|GPT35Turbo|"0.2"|10|||||Failed|Syntax Error|Query (1, 271) Alle Argumente innerhalb einer ALLEXCEPT-Funktion müssen mit der Tabelle verknüpft sein, die als erstes Argument verwendet wird (oder darin enthalten sein). Bei einer 1:n-Beziehung muss die Tabelle, die als erstes Argument verwendet wird, die n-Seite dieser Beziehung darstellen.||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_2|7|CT|Medium|EN|GPT35Turbo|"0.2"|2|1156|1156|3|3|Successful|Successful|||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_3|7|CT|Medium|EN|GPT35Turbo|"0.2"|3|||||Failed|Syntax Error|Query (1, 234) Alle Argumente innerhalb einer ALLEXCEPT-Funktion müssen mit der Tabelle verknüpft sein, die als erstes Argument verwendet wird (oder darin enthalten sein). Bei einer 1:n-Beziehung muss die Tabelle, die als erstes Argument verwendet wird, die n-Seite dieser Beziehung darstellen.||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_4|7|CT|Medium|EN|GPT35Turbo|"0.2"|4|||||Failed|Syntax Error|Query (1, 271) Alle Argumente innerhalb einer ALLEXCEPT-Funktion müssen mit der Tabelle verknüpft sein, die als erstes Argument verwendet wird (oder darin enthalten sein). Bei einer 1:n-Beziehung muss die Tabelle, die als erstes Argument verwendet wird, die n-Seite dieser Beziehung darstellen.||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_5|7|CT|Medium|EN|GPT35Turbo|"0.2"|5|1156|1156|3|3|Successful|Successful|||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_6|7|CT|Medium|EN|GPT35Turbo|"0.2"|6|1156|1156|3|3|Successful|Successful|||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_7|7|CT|Medium|EN|GPT35Turbo|"0.2"|7|1156|1156|3|3|Successful|Successful|||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_8|7|CT|Medium|EN|GPT35Turbo|"0.2"|8|1156|1156|3|3|Successful|Successful|||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.2_Response_9|7|CT|Medium|EN|GPT35Turbo|"0.2"|9|||||Failed|Syntax Error|Query (1, 155) Von der Funktion 'SUM' wird nur ein Spaltenverweis als Argument akzeptiert.||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_1|7|CT|Medium|EN|GPT35Turbo|"0.4"|1|1156|1156|3|3|Successful|Successful|||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_10|7|CT|Medium|EN|GPT35Turbo|"0.4"|10|||||Failed|Syntax Error|Query (1, 271) Alle Argumente innerhalb einer ALLEXCEPT-Funktion müssen mit der Tabelle verknüpft sein, die als erstes Argument verwendet wird (oder darin enthalten sein). Bei einer 1:n-Beziehung muss die Tabelle, die als erstes Argument verwendet wird, die n-Seite dieser Beziehung darstellen.||
Prompt_7_CT_Medium_EN_GPT35Turbo_Temp_0.4_Response_2|7|CT|Medium|EN|GPT35Turbo|"0.4"|2|1156|1156|3|3|Successful|Successful|||
